PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(µS),TRX_LAYER_ARRIVAL_TIME(µS),NW_LAYER_ARRIVAL_TIME(µS),MAC_LAYER_ARRIVAL_TIME(µS),PHY_LAYER_ARRIVAL_TIME(µS),PHY_LAYER_START_TIME(µS),PHY_LAYER_END_TIME(µS),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,LOCAL_ADDRESS,REMOTE_ADDRESS,CWND,SEQ_NO,ACK_NO,isSyn,isAck,isFin,SEGMENT_LEN,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,
420,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8380000.000,8380000.000,8380000.000,8380000.000,8380000.000,8380018.080,8380023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,64180,67042,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
420,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8380000.000,8380000.000,8380023.080,8380023.080,8380023.080,8380041.160,8380046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,64180,67042,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8380046.160,8380046.160,8380046.160,8380046.160,8380051.440,8380056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,67202,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8380046.160,8380056.440,8380056.440,8380056.440,8380061.720,8380066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,67202,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
421,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8400000.000,8400000.000,8400000.000,8400000.000,8400000.000,8400018.080,8400023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,64340,67202,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
421,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8400000.000,8400000.000,8400023.080,8400023.080,8400023.080,8400041.160,8400046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,64340,67202,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8400046.160,8400046.160,8400046.160,8400046.160,8400051.440,8400056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,67362,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8400046.160,8400056.440,8400056.440,8400056.440,8400061.720,8400066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,67362,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
422,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8420000.000,8420000.000,8420000.000,8420000.000,8420000.000,8420018.080,8420023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,64500,67362,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
422,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8420000.000,8420000.000,8420023.080,8420023.080,8420023.080,8420041.160,8420046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,64500,67362,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8420046.160,8420046.160,8420046.160,8420046.160,8420051.440,8420056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,67522,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8420046.160,8420056.440,8420056.440,8420056.440,8420061.720,8420066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,67522,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
423,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8440000.000,8440000.000,8440000.000,8440000.000,8440000.000,8440018.080,8440023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,64660,67522,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
423,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8440000.000,8440000.000,8440023.080,8440023.080,8440023.080,8440041.160,8440046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,64660,67522,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8440046.160,8440046.160,8440046.160,8440046.160,8440051.440,8440056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,67682,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8440046.160,8440056.440,8440056.440,8440056.440,8440061.720,8440066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,67682,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
424,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8460000.000,8460000.000,8460000.000,8460000.000,8460000.000,8460018.080,8460023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,64820,67682,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
424,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8460000.000,8460000.000,8460023.080,8460023.080,8460023.080,8460041.160,8460046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,64820,67682,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8460046.160,8460046.160,8460046.160,8460046.160,8460051.440,8460056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,67842,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8460046.160,8460056.440,8460056.440,8460056.440,8460061.720,8460066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,67842,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
425,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8480000.000,8480000.000,8480000.000,8480000.000,8480000.000,8480018.080,8480023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,64980,67842,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
425,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8480000.000,8480000.000,8480023.080,8480023.080,8480023.080,8480041.160,8480046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,64980,67842,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8480046.160,8480046.160,8480046.160,8480046.160,8480051.440,8480056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,68002,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8480046.160,8480056.440,8480056.440,8480056.440,8480061.720,8480066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,68002,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
426,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8500000.000,8500000.000,8500000.000,8500000.000,8500000.000,8500018.080,8500023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65140,68002,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
426,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8500000.000,8500000.000,8500023.080,8500023.080,8500023.080,8500041.160,8500046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65140,68002,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8500046.160,8500046.160,8500046.160,8500046.160,8500051.440,8500056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,68162,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8500046.160,8500056.440,8500056.440,8500056.440,8500061.720,8500066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,68162,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
427,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8520000.000,8520000.000,8520000.000,8520000.000,8520000.000,8520018.080,8520023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65300,68162,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
427,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8520000.000,8520000.000,8520023.080,8520023.080,8520023.080,8520041.160,8520046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65300,68162,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8520046.160,8520046.160,8520046.160,8520046.160,8520051.440,8520056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,68322,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8520046.160,8520056.440,8520056.440,8520056.440,8520061.720,8520066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,68322,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
428,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8540000.000,8540000.000,8540000.000,8540000.000,8540000.000,8540018.080,8540023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65460,68322,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
428,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8540000.000,8540000.000,8540023.080,8540023.080,8540023.080,8540041.160,8540046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65460,68322,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8540046.160,8540046.160,8540046.160,8540046.160,8540051.440,8540056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,68482,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8540046.160,8540056.440,8540056.440,8540056.440,8540061.720,8540066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,68482,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
429,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8560000.000,8560000.000,8560000.000,8560000.000,8560000.000,8560018.080,8560023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65535,68482,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
429,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8560000.000,8560000.000,8560023.080,8560023.080,8560023.080,8560041.160,8560046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65535,68482,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8560046.160,8560046.160,8560046.160,8560046.160,8560051.440,8560056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,68642,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8560046.160,8560056.440,8560056.440,8560056.440,8560061.720,8560066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,68642,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
430,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8580000.000,8580000.000,8580000.000,8580000.000,8580000.000,8580018.080,8580023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65535,68642,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
430,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8580000.000,8580000.000,8580023.080,8580023.080,8580023.080,8580041.160,8580046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65535,68642,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8580046.160,8580046.160,8580046.160,8580046.160,8580051.440,8580056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,68802,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8580046.160,8580056.440,8580056.440,8580056.440,8580061.720,8580066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,68802,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
431,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8600000.000,8600000.000,8600000.000,8600000.000,8600000.000,8600018.080,8600023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65535,68802,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
431,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8600000.000,8600000.000,8600023.080,8600023.080,8600023.080,8600041.160,8600046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65535,68802,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8600046.160,8600046.160,8600046.160,8600046.160,8600051.440,8600056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,68962,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8600046.160,8600056.440,8600056.440,8600056.440,8600061.720,8600066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,68962,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
432,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8620000.000,8620000.000,8620000.000,8620000.000,8620000.000,8620018.080,8620023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65535,68962,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
432,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8620000.000,8620000.000,8620023.080,8620023.080,8620023.080,8620041.160,8620046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65535,68962,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8620046.160,8620046.160,8620046.160,8620046.160,8620051.440,8620056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,69122,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8620046.160,8620056.440,8620056.440,8620056.440,8620061.720,8620066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,69122,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
433,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8640000.000,8640000.000,8640000.000,8640000.000,8640000.000,8640018.080,8640023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65535,69122,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
433,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8640000.000,8640000.000,8640023.080,8640023.080,8640023.080,8640041.160,8640046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65535,69122,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8640046.160,8640046.160,8640046.160,8640046.160,8640051.440,8640056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,69282,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8640046.160,8640056.440,8640056.440,8640056.440,8640061.720,8640066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,69282,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
434,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8660000.000,8660000.000,8660000.000,8660000.000,8660000.000,8660018.080,8660023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65535,69282,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
434,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8660000.000,8660000.000,8660023.080,8660023.080,8660023.080,8660041.160,8660046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65535,69282,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8660046.160,8660046.160,8660046.160,8660046.160,8660051.440,8660056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,69442,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8660046.160,8660056.440,8660056.440,8660056.440,8660061.720,8660066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,69442,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
435,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8680000.000,8680000.000,8680000.000,8680000.000,8680000.000,8680018.080,8680023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65535,69442,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
435,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8680000.000,8680000.000,8680023.080,8680023.080,8680023.080,8680041.160,8680046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65535,69442,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8680046.160,8680046.160,8680046.160,8680046.160,8680051.440,8680056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,69602,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8680046.160,8680056.440,8680056.440,8680056.440,8680061.720,8680066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,69602,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
436,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8700000.000,8700000.000,8700000.000,8700000.000,8700000.000,8700018.080,8700023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65535,69602,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
436,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8700000.000,8700000.000,8700023.080,8700023.080,8700023.080,8700041.160,8700046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65535,69602,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8700046.160,8700046.160,8700046.160,8700046.160,8700051.440,8700056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,69762,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8700046.160,8700056.440,8700056.440,8700056.440,8700061.720,8700066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,69762,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
437,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8720000.000,8720000.000,8720000.000,8720000.000,8720000.000,8720018.080,8720023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65535,69762,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
437,0,Voice,App1_VOICE,NODE-2,NODE-5,ROUTER-1,NODE-5,8720000.000,8720000.000,8720023.080,8720023.080,8720023.080,8720041.160,8720046.160,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.170.0.2:36934,65535,69762,0,False,False,False,160,192.168.0.2,192.170.0.2,192.170.0.1,192.170.0.2,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,NODE-5,ROUTER-1,N/A,8720046.160,8720046.160,8720046.160,8720046.160,8720051.440,8720056.440,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.170.0.1:82,4381,6,69922,False,True,False,0,192.170.0.2,192.170.0.1,192.170.0.2,192.170.0.1,
0,N/A,Control_Packet,TCP_ACK,NODE-5,NODE-2,ROUTER-1,NODE-2,N/A,8720046.160,8720056.440,8720056.440,8720056.440,8720061.720,8720066.720,N/A,0.000,20.000,40.000,66.000,0.000,Successful,192.170.0.2:36934,192.168.0.2:82,4381,6,69922,False,True,False,0,192.170.0.2,192.168.0.2,192.168.0.1,192.168.0.2,
438,0,Voice,App1_VOICE,NODE-2,NODE-5,NODE-2,ROUTER-1,8740000.000,8740000.000,8740000.000,8740000.000,8740000.000,8740018.080,8740023.080,160.000,160.000,180.000,200.000,226.000,0.000,Successful,192.168.0.2:82,192.168.0.1:36934,65535,69922,0,False,False,False,160,192.168.0.2,192.168.0.1,192.168.0.2,192.168.0.1,
