Time (Microseconds),Device ID,Device Name,Interface ID,Interface Name,Occupied Buffer Size (Bytes),Total Buffer Size (MB),Virtual Interface Name,Remarks,
740152.956393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1600.000000,inf,N/A,DEQUEUE
740157.956393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740157.956393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740171.996393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1400.000000,inf,N/A,DEQUEUE
740171.996393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1400.000000,inf,N/A,DEQUEUE
740176.996393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740176.996393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740181.036393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740181.036393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740191.036393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1200.000000,inf,N/A,DEQUEUE
740191.036393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1200.000000,inf,N/A,DEQUEUE
740191.316393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740191.316393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740196.036393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740196.036393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740200.076393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740200.076393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740201.596393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1400.000000,inf,N/A,ENQUEUE
740201.596393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1600.000000,inf,N/A,ENQUEUE
740210.076393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1400.000000,inf,N/A,DEQUEUE
740210.076393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1400.000000,inf,N/A,DEQUEUE
740210.356393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740210.356393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740215.076393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740215.076393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740219.116393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740219.116393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740220.636393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1600.000000,inf,N/A,ENQUEUE
740220.636393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1800.000000,inf,N/A,ENQUEUE
740229.116393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1600.000000,inf,N/A,DEQUEUE
740229.116393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1600.000000,inf,N/A,DEQUEUE
740229.396393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740229.396393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740234.116393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740234.116393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740238.156393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740238.156393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740239.676393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1800.000000,inf,N/A,ENQUEUE
740239.676393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2000.000000,inf,N/A,ENQUEUE
740248.156393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1800.000000,inf,N/A,DEQUEUE
740248.156393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),1800.000000,inf,N/A,DEQUEUE
740248.436393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740248.436393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740253.156393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740253.156393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740257.196393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740257.196393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740258.716393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2000.000000,inf,N/A,ENQUEUE
740258.716393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2200.000000,inf,N/A,ENQUEUE
740267.196393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2000.000000,inf,N/A,DEQUEUE
740267.196393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2000.000000,inf,N/A,DEQUEUE
740267.476393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740267.476393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740272.196393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740272.196393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740276.236393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740276.236393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740277.756393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2200.000000,inf,N/A,ENQUEUE
740277.756393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2400.000000,inf,N/A,ENQUEUE
740286.236393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2200.000000,inf,N/A,DEQUEUE
740286.236393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2200.000000,inf,N/A,DEQUEUE
740286.516393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740286.516393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740291.236393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740291.236393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740295.276393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740295.276393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740296.796393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2400.000000,inf,N/A,ENQUEUE
740296.796393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2600.000000,inf,N/A,ENQUEUE
740305.276393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2400.000000,inf,N/A,DEQUEUE
740305.276393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2400.000000,inf,N/A,DEQUEUE
740305.556393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740305.556393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740310.276393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740310.276393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740314.316393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740314.316393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740315.836393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2600.000000,inf,N/A,ENQUEUE
740315.836393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2800.000000,inf,N/A,ENQUEUE
740324.316393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2600.000000,inf,N/A,DEQUEUE
740324.316393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2600.000000,inf,N/A,DEQUEUE
740324.596393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740324.596393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740329.316393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740329.316393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740333.356393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740333.356393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740334.876393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2800.000000,inf,N/A,ENQUEUE
740343.356393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2600.000000,inf,N/A,DEQUEUE
740343.356393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2600.000000,inf,N/A,DEQUEUE
740343.636393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740343.636393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740348.356393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740348.356393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740352.396393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740352.396393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740362.396393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2400.000000,inf,N/A,DEQUEUE
740362.396393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2400.000000,inf,N/A,DEQUEUE
740362.676393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740362.676393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740367.396393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740367.396393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740371.436393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740371.436393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740381.436393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2200.000000,inf,N/A,DEQUEUE
740381.436393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2200.000000,inf,N/A,DEQUEUE
740381.716393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740381.716393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740386.436393,1,ROUTER_1,3,Interface_3 (ETHERNET),200.000000,inf,N/A,ENQUEUE
740386.436393,1,ROUTER_1,3,Interface_3 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740390.476393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740390.476393,5,WIRED_NODE_5,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
740400.476393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2000.000000,inf,N/A,DEQUEUE
740400.476393,2,WIRED_NODE_2,1,Interface_1 (ETHERNET),2000.000000,inf,N/A,DEQUEUE
740400.756393,1,ROUTER_1,1,Interface_1 (ETHERNET),40.000000,inf,N/A,ENQUEUE
740400.756393,1,ROUTER_1,1,Interface_1 (ETHERNET),0.000000,inf,N/A,DEQUEUE
