Link Id,Link Type,Link Medium,Packet Id,Transmitter,Receiver,Packet Size(Bytes),Physical Out Time(ms),Physical In Time(ms),Throughput(Mbps),
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5300.051440,5300.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5300.061720,5300.066720,-1,
1,P2P,Wired,267,WIRED_NODE_2,ROUTER_1,226.000000,5320.018080,5320.023080,-1,
3,P2P,Wired,267,ROUTER_1,WIRED_NODE_5,226.000000,5320.041160,5320.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5320.051440,5320.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5320.061720,5320.066720,-1,
1,P2P,Wired,268,WIRED_NODE_2,ROUTER_1,226.000000,5340.018080,5340.023080,-1,
3,P2P,Wired,268,ROUTER_1,WIRED_NODE_5,226.000000,5340.041160,5340.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5340.051440,5340.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5340.061720,5340.066720,-1,
1,P2P,Wired,269,WIRED_NODE_2,ROUTER_1,226.000000,5360.018080,5360.023080,-1,
3,P2P,Wired,269,ROUTER_1,WIRED_NODE_5,226.000000,5360.041160,5360.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5360.051440,5360.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5360.061720,5360.066720,-1,
1,P2P,Wired,270,WIRED_NODE_2,ROUTER_1,226.000000,5380.018080,5380.023080,-1,
3,P2P,Wired,270,ROUTER_1,WIRED_NODE_5,226.000000,5380.041160,5380.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5380.051440,5380.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5380.061720,5380.066720,-1,
1,P2P,Wired,271,WIRED_NODE_2,ROUTER_1,226.000000,5400.018080,5400.023080,-1,
3,P2P,Wired,271,ROUTER_1,WIRED_NODE_5,226.000000,5400.041160,5400.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5400.051440,5400.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5400.061720,5400.066720,-1,
1,P2P,Wired,272,WIRED_NODE_2,ROUTER_1,226.000000,5420.018080,5420.023080,-1,
3,P2P,Wired,272,ROUTER_1,WIRED_NODE_5,226.000000,5420.041160,5420.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5420.051440,5420.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5420.061720,5420.066720,-1,
1,P2P,Wired,273,WIRED_NODE_2,ROUTER_1,226.000000,5440.018080,5440.023080,-1,
3,P2P,Wired,273,ROUTER_1,WIRED_NODE_5,226.000000,5440.041160,5440.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5440.051440,5440.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5440.061720,5440.066720,-1,
1,P2P,Wired,274,WIRED_NODE_2,ROUTER_1,226.000000,5460.018080,5460.023080,-1,
3,P2P,Wired,274,ROUTER_1,WIRED_NODE_5,226.000000,5460.041160,5460.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5460.051440,5460.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5460.061720,5460.066720,-1,
1,P2P,Wired,275,WIRED_NODE_2,ROUTER_1,226.000000,5480.018080,5480.023080,-1,
3,P2P,Wired,275,ROUTER_1,WIRED_NODE_5,226.000000,5480.041160,5480.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5480.051440,5480.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5480.061720,5480.066720,-1,
1,P2P,Wired,276,WIRED_NODE_2,ROUTER_1,226.000000,5500.018080,5500.023080,-1,
3,P2P,Wired,276,ROUTER_1,WIRED_NODE_5,226.000000,5500.041160,5500.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5500.051440,5500.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5500.061720,5500.066720,-1,
1,P2P,Wired,277,WIRED_NODE_2,ROUTER_1,226.000000,5520.018080,5520.023080,-1,
3,P2P,Wired,277,ROUTER_1,WIRED_NODE_5,226.000000,5520.041160,5520.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5520.051440,5520.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5520.061720,5520.066720,-1,
1,P2P,Wired,278,WIRED_NODE_2,ROUTER_1,226.000000,5540.018080,5540.023080,-1,
3,P2P,Wired,278,ROUTER_1,WIRED_NODE_5,226.000000,5540.041160,5540.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5540.051440,5540.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5540.061720,5540.066720,-1,
1,P2P,Wired,279,WIRED_NODE_2,ROUTER_1,226.000000,5560.018080,5560.023080,-1,
3,P2P,Wired,279,ROUTER_1,WIRED_NODE_5,226.000000,5560.041160,5560.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5560.051440,5560.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5560.061720,5560.066720,-1,
1,P2P,Wired,280,WIRED_NODE_2,ROUTER_1,226.000000,5580.018080,5580.023080,-1,
3,P2P,Wired,280,ROUTER_1,WIRED_NODE_5,226.000000,5580.041160,5580.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5580.051440,5580.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5580.061720,5580.066720,-1,
1,P2P,Wired,281,WIRED_NODE_2,ROUTER_1,226.000000,5600.018080,5600.023080,-1,
3,P2P,Wired,281,ROUTER_1,WIRED_NODE_5,226.000000,5600.041160,5600.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5600.051440,5600.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5600.061720,5600.066720,-1,
1,P2P,Wired,282,WIRED_NODE_2,ROUTER_1,226.000000,5620.018080,5620.023080,-1,
3,P2P,Wired,282,ROUTER_1,WIRED_NODE_5,226.000000,5620.041160,5620.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5620.051440,5620.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5620.061720,5620.066720,-1,
1,P2P,Wired,283,WIRED_NODE_2,ROUTER_1,226.000000,5640.018080,5640.023080,-1,
3,P2P,Wired,283,ROUTER_1,WIRED_NODE_5,226.000000,5640.041160,5640.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5640.051440,5640.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5640.061720,5640.066720,-1,
1,P2P,Wired,284,WIRED_NODE_2,ROUTER_1,226.000000,5660.018080,5660.023080,-1,
3,P2P,Wired,284,ROUTER_1,WIRED_NODE_5,226.000000,5660.041160,5660.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5660.051440,5660.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5660.061720,5660.066720,-1,
1,P2P,Wired,285,WIRED_NODE_2,ROUTER_1,226.000000,5680.018080,5680.023080,-1,
3,P2P,Wired,285,ROUTER_1,WIRED_NODE_5,226.000000,5680.041160,5680.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5680.051440,5680.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5680.061720,5680.066720,-1,
1,P2P,Wired,286,WIRED_NODE_2,ROUTER_1,226.000000,5700.018080,5700.023080,-1,
3,P2P,Wired,286,ROUTER_1,WIRED_NODE_5,226.000000,5700.041160,5700.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5700.051440,5700.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5700.061720,5700.066720,-1,
1,P2P,Wired,287,WIRED_NODE_2,ROUTER_1,226.000000,5720.018080,5720.023080,-1,
3,P2P,Wired,287,ROUTER_1,WIRED_NODE_5,226.000000,5720.041160,5720.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5720.051440,5720.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5720.061720,5720.066720,-1,
1,P2P,Wired,288,WIRED_NODE_2,ROUTER_1,226.000000,5740.018080,5740.023080,-1,
3,P2P,Wired,288,ROUTER_1,WIRED_NODE_5,226.000000,5740.041160,5740.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5740.051440,5740.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5740.061720,5740.066720,-1,
1,P2P,Wired,289,WIRED_NODE_2,ROUTER_1,226.000000,5760.018080,5760.023080,-1,
3,P2P,Wired,289,ROUTER_1,WIRED_NODE_5,226.000000,5760.041160,5760.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5760.051440,5760.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5760.061720,5760.066720,-1,
1,P2P,Wired,290,WIRED_NODE_2,ROUTER_1,226.000000,5780.018080,5780.023080,-1,
3,P2P,Wired,290,ROUTER_1,WIRED_NODE_5,226.000000,5780.041160,5780.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5780.051440,5780.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5780.061720,5780.066720,-1,
1,P2P,Wired,291,WIRED_NODE_2,ROUTER_1,226.000000,5800.018080,5800.023080,-1,
3,P2P,Wired,291,ROUTER_1,WIRED_NODE_5,226.000000,5800.041160,5800.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5800.051440,5800.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5800.061720,5800.066720,-1,
1,P2P,Wired,292,WIRED_NODE_2,ROUTER_1,226.000000,5820.018080,5820.023080,-1,
3,P2P,Wired,292,ROUTER_1,WIRED_NODE_5,226.000000,5820.041160,5820.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5820.051440,5820.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5820.061720,5820.066720,-1,
1,P2P,Wired,293,WIRED_NODE_2,ROUTER_1,226.000000,5840.018080,5840.023080,-1,
3,P2P,Wired,293,ROUTER_1,WIRED_NODE_5,226.000000,5840.041160,5840.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5840.051440,5840.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5840.061720,5840.066720,-1,
1,P2P,Wired,294,WIRED_NODE_2,ROUTER_1,226.000000,5860.018080,5860.023080,-1,
3,P2P,Wired,294,ROUTER_1,WIRED_NODE_5,226.000000,5860.041160,5860.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5860.051440,5860.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5860.061720,5860.066720,-1,
1,P2P,Wired,295,WIRED_NODE_2,ROUTER_1,226.000000,5880.018080,5880.023080,-1,
3,P2P,Wired,295,ROUTER_1,WIRED_NODE_5,226.000000,5880.041160,5880.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5880.051440,5880.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5880.061720,5880.066720,-1,
1,P2P,Wired,296,WIRED_NODE_2,ROUTER_1,226.000000,5900.018080,5900.023080,-1,
3,P2P,Wired,296,ROUTER_1,WIRED_NODE_5,226.000000,5900.041160,5900.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5900.051440,5900.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5900.061720,5900.066720,-1,
1,P2P,Wired,297,WIRED_NODE_2,ROUTER_1,226.000000,5920.018080,5920.023080,-1,
3,P2P,Wired,297,ROUTER_1,WIRED_NODE_5,226.000000,5920.041160,5920.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5920.051440,5920.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5920.061720,5920.066720,-1,
1,P2P,Wired,298,WIRED_NODE_2,ROUTER_1,226.000000,5940.018080,5940.023080,-1,
3,P2P,Wired,298,ROUTER_1,WIRED_NODE_5,226.000000,5940.041160,5940.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5940.051440,5940.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5940.061720,5940.066720,-1,
1,P2P,Wired,299,WIRED_NODE_2,ROUTER_1,226.000000,5960.018080,5960.023080,-1,
3,P2P,Wired,299,ROUTER_1,WIRED_NODE_5,226.000000,5960.041160,5960.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5960.051440,5960.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5960.061720,5960.066720,-1,
1,P2P,Wired,300,WIRED_NODE_2,ROUTER_1,226.000000,5980.018080,5980.023080,-1,
3,P2P,Wired,300,ROUTER_1,WIRED_NODE_5,226.000000,5980.041160,5980.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,5980.051440,5980.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,5980.061720,5980.066720,-1,
1,P2P,Wired,301,WIRED_NODE_2,ROUTER_1,226.000000,6000.018080,6000.023080,-1,
3,P2P,Wired,301,ROUTER_1,WIRED_NODE_5,226.000000,6000.041160,6000.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6000.051440,6000.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6000.061720,6000.066720,-1,
1,P2P,Wired,302,WIRED_NODE_2,ROUTER_1,226.000000,6020.018080,6020.023080,-1,
3,P2P,Wired,302,ROUTER_1,WIRED_NODE_5,226.000000,6020.041160,6020.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6020.051440,6020.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6020.061720,6020.066720,-1,
1,P2P,Wired,303,WIRED_NODE_2,ROUTER_1,226.000000,6040.018080,6040.023080,-1,
3,P2P,Wired,303,ROUTER_1,WIRED_NODE_5,226.000000,6040.041160,6040.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6040.051440,6040.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6040.061720,6040.066720,-1,
1,P2P,Wired,304,WIRED_NODE_2,ROUTER_1,226.000000,6060.018080,6060.023080,-1,
3,P2P,Wired,304,ROUTER_1,WIRED_NODE_5,226.000000,6060.041160,6060.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6060.051440,6060.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6060.061720,6060.066720,-1,
1,P2P,Wired,305,WIRED_NODE_2,ROUTER_1,226.000000,6080.018080,6080.023080,-1,
3,P2P,Wired,305,ROUTER_1,WIRED_NODE_5,226.000000,6080.041160,6080.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6080.051440,6080.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6080.061720,6080.066720,-1,
1,P2P,Wired,306,WIRED_NODE_2,ROUTER_1,226.000000,6100.018080,6100.023080,-1,
3,P2P,Wired,306,ROUTER_1,WIRED_NODE_5,226.000000,6100.041160,6100.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6100.051440,6100.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6100.061720,6100.066720,-1,
1,P2P,Wired,307,WIRED_NODE_2,ROUTER_1,226.000000,6120.018080,6120.023080,-1,
3,P2P,Wired,307,ROUTER_1,WIRED_NODE_5,226.000000,6120.041160,6120.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6120.051440,6120.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6120.061720,6120.066720,-1,
1,P2P,Wired,308,WIRED_NODE_2,ROUTER_1,226.000000,6140.018080,6140.023080,-1,
3,P2P,Wired,308,ROUTER_1,WIRED_NODE_5,226.000000,6140.041160,6140.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6140.051440,6140.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6140.061720,6140.066720,-1,
1,P2P,Wired,309,WIRED_NODE_2,ROUTER_1,226.000000,6160.018080,6160.023080,-1,
3,P2P,Wired,309,ROUTER_1,WIRED_NODE_5,226.000000,6160.041160,6160.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6160.051440,6160.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6160.061720,6160.066720,-1,
1,P2P,Wired,310,WIRED_NODE_2,ROUTER_1,226.000000,6180.018080,6180.023080,-1,
3,P2P,Wired,310,ROUTER_1,WIRED_NODE_5,226.000000,6180.041160,6180.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6180.051440,6180.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6180.061720,6180.066720,-1,
1,P2P,Wired,311,WIRED_NODE_2,ROUTER_1,226.000000,6200.018080,6200.023080,-1,
3,P2P,Wired,311,ROUTER_1,WIRED_NODE_5,226.000000,6200.041160,6200.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6200.051440,6200.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6200.061720,6200.066720,-1,
1,P2P,Wired,312,WIRED_NODE_2,ROUTER_1,226.000000,6220.018080,6220.023080,-1,
3,P2P,Wired,312,ROUTER_1,WIRED_NODE_5,226.000000,6220.041160,6220.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6220.051440,6220.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6220.061720,6220.066720,-1,
1,P2P,Wired,313,WIRED_NODE_2,ROUTER_1,226.000000,6240.018080,6240.023080,-1,
3,P2P,Wired,313,ROUTER_1,WIRED_NODE_5,226.000000,6240.041160,6240.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6240.051440,6240.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6240.061720,6240.066720,-1,
1,P2P,Wired,314,WIRED_NODE_2,ROUTER_1,226.000000,6260.018080,6260.023080,-1,
3,P2P,Wired,314,ROUTER_1,WIRED_NODE_5,226.000000,6260.041160,6260.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6260.051440,6260.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6260.061720,6260.066720,-1,
1,P2P,Wired,315,WIRED_NODE_2,ROUTER_1,226.000000,6280.018080,6280.023080,-1,
3,P2P,Wired,315,ROUTER_1,WIRED_NODE_5,226.000000,6280.041160,6280.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6280.051440,6280.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6280.061720,6280.066720,-1,
1,P2P,Wired,316,WIRED_NODE_2,ROUTER_1,226.000000,6300.018080,6300.023080,-1,
3,P2P,Wired,316,ROUTER_1,WIRED_NODE_5,226.000000,6300.041160,6300.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6300.051440,6300.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6300.061720,6300.066720,-1,
1,P2P,Wired,317,WIRED_NODE_2,ROUTER_1,226.000000,6320.018080,6320.023080,-1,
3,P2P,Wired,317,ROUTER_1,WIRED_NODE_5,226.000000,6320.041160,6320.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6320.051440,6320.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6320.061720,6320.066720,-1,
1,P2P,Wired,318,WIRED_NODE_2,ROUTER_1,226.000000,6340.018080,6340.023080,-1,
3,P2P,Wired,318,ROUTER_1,WIRED_NODE_5,226.000000,6340.041160,6340.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6340.051440,6340.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6340.061720,6340.066720,-1,
1,P2P,Wired,319,WIRED_NODE_2,ROUTER_1,226.000000,6360.018080,6360.023080,-1,
3,P2P,Wired,319,ROUTER_1,WIRED_NODE_5,226.000000,6360.041160,6360.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6360.051440,6360.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6360.061720,6360.066720,-1,
1,P2P,Wired,320,WIRED_NODE_2,ROUTER_1,226.000000,6380.018080,6380.023080,-1,
3,P2P,Wired,320,ROUTER_1,WIRED_NODE_5,226.000000,6380.041160,6380.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6380.051440,6380.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6380.061720,6380.066720,-1,
1,P2P,Wired,321,WIRED_NODE_2,ROUTER_1,226.000000,6400.018080,6400.023080,-1,
3,P2P,Wired,321,ROUTER_1,WIRED_NODE_5,226.000000,6400.041160,6400.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6400.051440,6400.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6400.061720,6400.066720,-1,
1,P2P,Wired,322,WIRED_NODE_2,ROUTER_1,226.000000,6420.018080,6420.023080,-1,
3,P2P,Wired,322,ROUTER_1,WIRED_NODE_5,226.000000,6420.041160,6420.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6420.051440,6420.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6420.061720,6420.066720,-1,
1,P2P,Wired,323,WIRED_NODE_2,ROUTER_1,226.000000,6440.018080,6440.023080,-1,
3,P2P,Wired,323,ROUTER_1,WIRED_NODE_5,226.000000,6440.041160,6440.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6440.051440,6440.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6440.061720,6440.066720,-1,
1,P2P,Wired,324,WIRED_NODE_2,ROUTER_1,226.000000,6460.018080,6460.023080,-1,
3,P2P,Wired,324,ROUTER_1,WIRED_NODE_5,226.000000,6460.041160,6460.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6460.051440,6460.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6460.061720,6460.066720,-1,
1,P2P,Wired,325,WIRED_NODE_2,ROUTER_1,226.000000,6480.018080,6480.023080,-1,
3,P2P,Wired,325,ROUTER_1,WIRED_NODE_5,226.000000,6480.041160,6480.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6480.051440,6480.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6480.061720,6480.066720,-1,
1,P2P,Wired,326,WIRED_NODE_2,ROUTER_1,226.000000,6500.018080,6500.023080,-1,
3,P2P,Wired,326,ROUTER_1,WIRED_NODE_5,226.000000,6500.041160,6500.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6500.051440,6500.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6500.061720,6500.066720,-1,
1,P2P,Wired,327,WIRED_NODE_2,ROUTER_1,226.000000,6520.018080,6520.023080,-1,
3,P2P,Wired,327,ROUTER_1,WIRED_NODE_5,226.000000,6520.041160,6520.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6520.051440,6520.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6520.061720,6520.066720,-1,
1,P2P,Wired,328,WIRED_NODE_2,ROUTER_1,226.000000,6540.018080,6540.023080,-1,
3,P2P,Wired,328,ROUTER_1,WIRED_NODE_5,226.000000,6540.041160,6540.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6540.051440,6540.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6540.061720,6540.066720,-1,
1,P2P,Wired,329,WIRED_NODE_2,ROUTER_1,226.000000,6560.018080,6560.023080,-1,
3,P2P,Wired,329,ROUTER_1,WIRED_NODE_5,226.000000,6560.041160,6560.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6560.051440,6560.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6560.061720,6560.066720,-1,
1,P2P,Wired,330,WIRED_NODE_2,ROUTER_1,226.000000,6580.018080,6580.023080,-1,
3,P2P,Wired,330,ROUTER_1,WIRED_NODE_5,226.000000,6580.041160,6580.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6580.051440,6580.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6580.061720,6580.066720,-1,
1,P2P,Wired,331,WIRED_NODE_2,ROUTER_1,226.000000,6600.018080,6600.023080,-1,
3,P2P,Wired,331,ROUTER_1,WIRED_NODE_5,226.000000,6600.041160,6600.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6600.051440,6600.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6600.061720,6600.066720,-1,
1,P2P,Wired,332,WIRED_NODE_2,ROUTER_1,226.000000,6620.018080,6620.023080,-1,
3,P2P,Wired,332,ROUTER_1,WIRED_NODE_5,226.000000,6620.041160,6620.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6620.051440,6620.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6620.061720,6620.066720,-1,
1,P2P,Wired,333,WIRED_NODE_2,ROUTER_1,226.000000,6640.018080,6640.023080,-1,
